1.3,2021-10-01,10:59:43.245641600,Split
0.0,2021-10-04,10:00:18.129760900,Split
0.0,2021-10-04,13:17:32.985702600,Split
0.0,2021-10-04,15:39:31.439717,Split
0.0,2021-10-05,10:00:52.614068400,Split
0.0,2021-10-05,16:59:54.454734700,Split
0.0,2021-10-06,10:00:17.180744300,Split
0.0,2021-10-06,16:54:28.139535100,Split
0.0,2021-10-07,10:00:20.280293600,Split
0.0,2021-10-07,16:53:13.951906700,Split
0.0,2021-10-08,10:00:18.678918800,Split
0.0,2021-10-08,14:33:01.417284900,Split
0.0,2021-10-08,16:32:04.689665600,Split
0.0,2021-10-11,10:00:18.484339100,Split
0.0,2021-10-11,16:39:31.486697600,Split
0.0,2021-10-12,10:00:18.340260100,Split
0.0,2021-10-13,10:20:15.043089200,Split
0.0,2021-10-13,16:43:50.474206200,Split
0.0,2021-10-14,10:00:26.059991500,Split
0.0,2021-10-14,17:03:09.005817100,Split
0.0,2021-10-15,10:00:16.551350400,Split
0.0,2021-10-15,18:00:16.424704,Split
0.0,2021-10-16,10:00:16.550567400,Split
0.0,2021-10-16,18:00:18.483135500,Split
0.0,2021-10-17,10:00:16.746103200,Split
0.0,2021-10-17,18:00:16.523446300,Split
0.0,2021-10-18,10:00:18.365712200,Split
0.0,2021-10-18,18:00:24.475148,Split
0.0,2021-10-19,10:00:16.834096600,Split
0.0,2021-10-20,10:00:19.056728400,Split
0.0,2021-10-21,10:00:17.855695900,Split
0.0,2021-10-22,10:00:21.975923500,Split
0.0,2021-10-25,10:00:17.739807,Split
0.0,2021-10-26,18:00:19.430412800,Split
0.0,2021-10-27,10:00:20.265208,Split
0.0,2021-10-27,18:00:17.074827400,Split
0.0,2021-10-28,10:00:18.731159600,Split
