0.0,2022-04-04,10:00:30.726980300,Dubrovnik
0.0,2022-04-04,18:00:30.917861600,Dubrovnik
0.0,2022-04-05,10:00:32.545453200,Dubrovnik
0.0,2022-04-06,10:00:26.770989700,Dubrovnik
0.0,2022-04-06,18:00:27.271132500,Dubrovnik
0.0,2022-04-07,10:01:01.388457,Dubrovnik
0.0,2022-04-08,10:00:31.172250500,Dubrovnik
0.0,2022-04-11,10:00:32.119422800,Dubrovnik
0.0,2022-04-12,10:00:41.824475800,Dubrovnik
0.0,2022-04-13,10:01:09.874946400,Dubrovnik
0.0,2022-04-14,10:01:23.554769500,Dubrovnik
0.0,2022-04-15,10:00:28.185602500,Dubrovnik
0.0,2022-04-20,10:00:28.701487600,Dubrovnik
0.0,2022-04-21,10:00:28.194571100,Dubrovnik
0.0,2022-04-22,10:00:29.947390600,Dubrovnik
0.0,2022-04-23,18:00:27.958912,Dubrovnik
0.0,2022-04-25,10:01:15.704240900,Dubrovnik
0.0,2022-04-25,18:00:22.910313300,Dubrovnik
0.0,2022-04-26,10:00:51.941152500,Dubrovnik
0.0,2022-04-27,10:00:25.178872500,Dubrovnik
0.0,2022-04-28,10:00:43.741671700,Dubrovnik
0.0,2022-04-29,10:00:25.866234700,Dubrovnik
